PLAYER_ID,PLAYER_NAME,fga,pts,xpts,pps,xpps,making_100,making_100_se
1630688,Ish Wainright,24,21,25.474751440990293,0.875,1.0614479767079288,-18.644797670792887,27.66978222001496
1630311,Pat Spencer,4,4,4.749846717860088,1.0,1.187461679465022,-18.74616794650219,53.79050562631544
1628385,Harry Giles III,50,49,58.41397767737667,0.98,1.1682795535475334,-18.827955354753342,15.128856262999562
1628424,Kobi Simmons,21,20,24.049841557458308,0.9523809523809523,1.1452305503551574,-19.284959797420516,25.946911104289967
1630296,Braxton Key,17,16,19.28005669068351,0.9411764705882353,1.1341209818049123,-19.2944511216677,28.829788301278064
1631223,David Roddy,409,378,457.9216639815519,0.9242053789731052,1.1196128703705426,-19.54074913974374,5.6007886338899935
1629139,Yuta Watanabe,116,107,129.7434358463484,0.9224137931034483,1.1184778952271415,-19.606410212369312,11.725939976043383
1628998,Cody Martin,215,191,233.80775148379138,0.8883720930232558,1.0874779138780994,-19.910582085484364,7.686070023013659
1631207,Dalen Terry,157,155,186.824095451325,0.9872611464968153,1.1899623914097135,-20.270124491289813,8.827829090966624
1641712,Rayan Rupert,161,136,168.70038014320906,0.84472049689441,1.0478284480944662,-20.310795120005626,9.464080425188746
1641732,Colby Jones,71,58,72.50354749191986,0.8169014084507042,1.021176725238308,-20.427531678760367,12.797225934054273
1631098,Johnny Davis,154,138,169.4700931265073,0.8961038961038961,1.1004551501721254,-20.43512540682292,8.502347943110802
1629629,Cam Reddish,234,219,267.1035745637293,0.9358974358974359,1.1414682673663645,-20.557083146892865,7.675853204856869
1630639,A.J. Lawson,121,121,145.88117923766612,1.0,1.2056295804765795,-20.562958047657947,9.956440275114483
1630692,Jordan Goodwin,382,324,403.25555738937527,0.8481675392670157,1.0556428203910346,-20.747528112401902,5.766236342876913
1641763,Julian Phillips,77,76,92.01464855508512,0.987012987012987,1.1949954357803263,-20.798244876733918,14.031280772106092
1630214,Xavier Tillman,279,262,320.3075069249082,0.9390681003584229,1.148055580376015,-20.898748001759206,6.3615014486254315
1630534,Ochai Agbaji,433,418,508.9763525395128,0.9653579676674365,1.1754650174122698,-21.010704974483325,5.533518551726638
1631217,Moussa Diabate,19,20,24.03705068762763,1.0526315789473684,1.26510793092777,-21.24763519804016,20.876901270766744
1629006,Josh Okogie,206,201,244.80630017798143,0.9757281553398058,1.1883800979513661,-21.265194261156033,8.214176003174114
203488,Mike Muscala,156,140,173.19843918114543,0.8974358974358975,1.1102464050073426,-21.281050757144506,9.804216586407879
1631200,Kris Murray,366,339,417.1482752591805,0.9262295081967213,1.139749385954045,-21.351987775732372,5.973352008929591
1631102,TyTy Washington Jr.,20,14,18.348989768771524,0.7,0.9174494884385762,-21.74494884385762,24.039928414114982
1630222,Mason Jones,8,6,7.76162398059742,0.75,0.9702029975746775,-22.020299757467754,45.885104730538764
1641931,Onuralp Bitim,84,76,94.77919499429849,0.9047619047619048,1.1283237499321248,-22.356184517022015,12.881913131741252
1630531,Jaden Springer,148,128,162.49143293249304,0.8648648648648649,1.0979150873817098,-23.305022251684488,8.616962209973272
1630587,Isaiah Livers,116,102,129.09426215031934,0.8793103448275862,1.1128815702613737,-23.35712254337874,11.237609383166895
1630235,Trent Forrest,90,70,91.34324629212827,0.7777777777777778,1.0149249588014253,-23.714718102364746,10.382943395512957
1629011,Mitchell Robinson,127,146,177.0440510413678,1.1496062992125984,1.394047645995022,-24.444134678242357,8.205222380978402
201959,Taj Gibson,37,32,41.28760151457499,0.8648648648648649,1.1158811220155402,-25.101625715067534,18.032259459770053
1630314,Brandon Williams,54,43,56.58205924400978,0.7962962962962963,1.047815911926107,-25.151961562981068,14.626776878897967
202738,Isaiah Thomas,10,8,10.545863200523879,0.8,1.054586320052388,-25.45863200523879,39.27415132847184
1631386,Taze Moore,19,17,21.873854396466225,0.8947368421052632,1.151255494550854,-25.65186524455908,22.321904740785218
