GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,2022300523,315,1630528,Josh Christopher,1612709904,Sioux Falls Skyforce,3,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,102,262,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,317,1629126,Deonte Burton,1612709914,Stockton Kings,3,11,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,68,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,319,1630528,Josh Christopher,1612709904,Sioux Falls Skyforce,3,10,56,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-43,59,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,322,1631115,Orlando Robinson,1612709904,Sioux Falls Skyforce,3,10,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,151,75,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,324,1630222,Mason Jones,1612709914,Stockton Kings,3,10,31,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-197,178,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,325,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,10,16,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-36,47,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,330,1641915,Caleb Daniels,1612709904,Sioux Falls Skyforce,3,10,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,332,1641771,Jalen Slawson,1612709914,Stockton Kings,3,9,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-15,48,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,335,1630711,Olin Carter III,1612709904,Sioux Falls Skyforce,3,9,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,63,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,337,1631115,Orlando Robinson,1612709904,Sioux Falls Skyforce,3,9,28,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,40,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,338,1626169,Stanley Johnson,1612709914,Stockton Kings,3,9,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,16,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,341,1630222,Mason Jones,1612709914,Stockton Kings,3,8,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-121,243,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,343,1626169,Stanley Johnson,1612709914,Stockton Kings,3,8,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-76,39,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,345,1630711,Olin Carter III,1612709904,Sioux Falls Skyforce,3,8,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,241,71,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,347,1626169,Stanley Johnson,1612709914,Stockton Kings,3,8,9,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,31,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,350,1631115,Orlando Robinson,1612709904,Sioux Falls Skyforce,3,7,54,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,16,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,360,1630528,Josh Christopher,1612709904,Sioux Falls Skyforce,3,7,33,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-89,48,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,362,1629126,Deonte Burton,1612709914,Stockton Kings,3,7,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,43,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,363,1630711,Olin Carter III,1612709904,Sioux Falls Skyforce,3,6,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,264,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,370,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,98,267,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,372,1630222,Mason Jones,1612709914,Stockton Kings,3,6,31,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,122,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,374,1630528,Josh Christopher,1612709904,Sioux Falls Skyforce,3,6,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,31,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,380,1630711,Olin Carter III,1612709904,Sioux Falls Skyforce,3,5,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,20,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,381,1629126,Deonte Burton,1612709914,Stockton Kings,3,5,29,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,18,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,383,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-54,251,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,385,1630222,Mason Jones,1612709914,Stockton Kings,3,4,54,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,27,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,388,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,4,50,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,21,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,392,1629669,Jaylen Nowell,1612709914,Stockton Kings,3,4,35,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,16,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,394,1629792,Gabe Levin,1612709914,Stockton Kings,3,4,30,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,38,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,395,1630528,Josh Christopher,1612709904,Sioux Falls Skyforce,3,4,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,136,261,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,398,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,3,50,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-121,141,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,400,1626169,Stanley Johnson,1612709914,Stockton Kings,3,3,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,206,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,401,1642013,Malik Williams,1612709904,Sioux Falls Skyforce,3,3,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-59,38,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,404,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,3,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-47,162,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,406,1626169,Stanley Johnson,1612709914,Stockton Kings,3,3,1,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,130,243,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,416,1629126,Deonte Burton,1612709914,Stockton Kings,3,2,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,110,249,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,418,1631115,Orlando Robinson,1612709904,Sioux Falls Skyforce,3,2,8,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,45,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,420,1630222,Mason Jones,1612709914,Stockton Kings,3,2,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,202,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,421,1631306,Cole Swider,1612709904,Sioux Falls Skyforce,3,1,42,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,37,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,423,1629669,Jaylen Nowell,1612709914,Stockton Kings,3,1,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-12,117,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,424,1630528,Josh Christopher,1612709904,Sioux Falls Skyforce,3,1,4,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,124,252,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,438,1630711,Olin Carter III,1612709904,Sioux Falls Skyforce,3,0,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-61,51,1,0,20240330,SXF,STO
Shot Chart Detail,2022300523,444,1630720,Manny Camper,1612709904,Sioux Falls Skyforce,4,11,45,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,4,1,1,20240330,SXF,STO
Shot Chart Detail,2022300523,446,1629669,Jaylen Nowell,1612709914,Stockton Kings,4,11,27,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,39,1,1,20240330,SXF,STO
